NatEmis,DataYear,ProvinceCD,Province,Institution_Name,Status,Sector,Type_DoE,Phase,Specialization,OwnerLand,OwnerBuild,Ownership,ExDept,PaypointNo,ComponentNo,ExamNo,ExamCentre,GIS_Longitude,GIS_Latitude,GISSource,Magisterial_District,DMunName,LMunName,Ward_ID,EIRegion,EIDistrict,EICircuit,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Facsimile,Section21,Section21_Funct,Quintile,NAS,NodalArea,RegistrationDate,NoFeeSchool,Allocation,Urban_Rural,Open_Boarding_school,ANA_School,Full_Service_School,LEARNER NUMBER,EDUCATOR TOTAL
700210195,2016,7,GP,HOËRSKOOL MENLOPARK,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,Comprehensive,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904044,904044,8210195,HOËRSKOOL MENLOPARK,28.25830656,-25.765946,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900082,TSHWAGA,TSHWANE SOUTH,TS_3,REYNDERS,MENLOPARK,MENLO PARK,PRETORIA,"412 ATTERBURY WEG, MENLOPARK, , 0081",UNKNOWN,0123617738,0123486827,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,YES,YES,NO,1503,99
700210203,2016,7,GP,PRO ARTE ALPHEN PARK,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,"ART, MUSIC, DRAMA & BALLET",PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904134,904134,8210203,PRO ARTE ALPHEN PARK,28.26406904,-25.781374,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900082,TSHWAGA,TSHWANE SOUTH,TS_3,GULDENPFENNIG,ALPHEN PARK,PRETORIA,PRETORIA,"1 ROELINE STREET, ALPHEN PARK, PRETORIA, 0102","PO BOX 36294, MENLO PARK, 0102",0124606221,0123461740,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,RURAL,YES,YES,NO,753,59
700210211,2016,7,GP,HOËRSKOOL UITSIG,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904046,904046,8210211,HOËRSKOOL UITSIG,28.1388199,-25.89791139,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900064,TSHWAGA,TSHWANE SOUTH,TS_1,VISAGIE,THE REEDS,CENTURION,PRETORIA,"48 MARQUARDSTREET, THE REEDS, CENTURION, 0158","POST BOX 3200, THE REEDS, 3200",0126615525,0866476471,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1038,59
700210229,2016,7,GP,HOËRSKOOL CENTURION,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY & TECHNICAL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904039,904039,8210229,HOËRSKOOL CENTURION,28.19746615,-25.83115887,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900057,TSHWAGA,TSHWANE SOUTH,TS_1,W C J BURGER,LYTTELTON,CENTURION,CENTURION,"172 SELBORNELAAN, LYTTELTON, CENTURION, 0157","POSBUS 14054, LYTTELTON, 0140",0126645803,0126647969,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,916,70
700210237,2016,7,GP,HOËRSKOOL VOORTREKKERHOOGTE,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY & TECHNICAL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904047,904047,8210237,HOËRSKOOL VOORTREKKERHOOGTE,28.15662491,-25.79101661,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900066,TSHWAGA,TSHWANE SOUTH,TS_1,VENTER,THABA TSHWANE,PRETORIA,PRETORIA,"29 JOHANNES KOCK ROAD, THABA TSHWANE, PRETORIA, 0143","PRIVATE BAG X1005, THABA TSHWANE, 0143",0126514434,0126515112,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1051,54
700210245,2016,7,GP,HOËRSKOOL WATERKLOOF,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,"ARTS, DRAMA, MUSIC & BALLET",PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904048,904048,8210245,HOËRSKOOL WATERKLOOF,28.25562791,-25.81993638,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900083,TSHWAGA,TSHWANE SOUTH,TS_3,POTGIETER,UNKOWN,MONUMENTPARK,PRETORIA,"01 C/O SOLOMON MAHLANGU DRIVE AND BOEING AVENUE, , MONUMENTPARK, 0105","P.O.BOX 25085, MONUMENTPARK, 0105",0123470277,0123470279,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,YES,YES,NO,1849,101
700210252,2016,7,GP,HOËRSKOOL ZWARTKOP,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY & TECHNICAL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904049,904049,8210252,HOËRSKOOL ZWARTKOP,28.16620291,-25.84985896,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900078,TSHWAGA,TSHWANE SOUTH,TS_1,STRYDOM,HENNOPSPARK,CENTURION,CENTURION,"1 H/V MOPANIWEG & OU JOHANNESBURGWEG, HENNOPSPARK, CENTURION, 0157","PRIVAATSAK X109, CENTURION, 0046",0126548041,0126545462,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1631,78
700210286,2016,7,GP,IRENE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904052,904052,99,NOT APPLICABLE,28.22188166,-25.87271559,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900065,TSHWAGA,TSHWANE SOUTH,TS_1,DAVIS,IRENE,IRENE,PRETORIA,"1 BRUCE, IRENE, IRENE, 0157","P O BOX 152, IRENE, 0062",0126671037,0126671053,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1011,41
700210633,2016,7,GP,LAERSKOOL ANTON VAN WOUW,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904064,904064,99,NOT APPLICABLE,28.23262169,-25.77492968,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900056,TSHWAGA,TSHWANE SOUTH,TS_3,HENNING,NIEUW MUCKLENEUK,PRETORIA,PRETORIA,"0 DEY STREET, NIEUW MUCKLENEUK, PRETORIA, 0181","P O BOX 95830, WATERKLOOF, 0145",0124603024,0123464847,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1080,43
700210641,2016,7,GP,LAERSKOOL BAKENKOP,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904065,904065,99,NOT APPLICABLE,28.15322292,-25.86928002,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900069,TSHWAGA,TSHWANE SOUTH,TS_1,FOURIE,WIERDAPARK,CENTURION,PRETORIA,"5 UNDERBERG STREET, WIERDAPARK, CENTURION, 0157","PO BOX 51928, WIERDAPARK, 0149",0126534187,0126534129,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1015,39
700210658,2016,7,GP,LAERSKOOL CONSTANTIAPARK,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904066,904066,99,NOT APPLICABLE,28.2828717,-25.80739917,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900045,TSHWAGA,TSHWANE SOUTH,TS_3,OOSTHUIZEN,CONSTANTIAPARK,PRETORIA,PRETORIA,"137 DUVERNOY STREET, CONSTANTIAPARK, PRETORIA, 0010","32803, GLENSTANTIA, 0010",0127619500,0129933682,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1728,84
700210674,2016,7,GP,LAERSKOOL DORINGKLOOF,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904068,904068,99,NOT APPLICABLE,28.20474352,-25.85907076,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900065,TSHWAGA,TSHWANE SOUTH,TS_1,CLAASSEN,DORINGKLOOF,CENTURION,PRETORIA,"164 KARIN STREET, DORINGKLOOF, CENTURION, 0159","7448, CENTURION, 0046",0126671977,0126672858,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1264,48
700210682,2016,7,GP,LAERSKOOL DU PREEZ VAN WYK,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),901026,901026,99,NOT APPLICABLE,28.73783878,-25.80965515,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900105,TSHWAGA,GAUTENG NORTH,GN_1,KRUGER,ERASMUS,BRONKHORSTSPRUIT,BRONKHORSTSPRUIT,"48 BOTHA STREET, ERASMUS, BRONKHORSTSPRUIT, 1020","156, BRONKHORSTSPRUIT, 1020",0139320078,0139320079,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,887,36
700210690,2016,7,GP,LAERSKOOL ELARDUSPARK,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904069,904069,99,NOT APPLICABLE,28.26076395,-25.82935807,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900047,TSHWAGA,TSHWANE SOUTH,TS_3,HUMAN,ELARDUSPARK,ELARDUS PARK,PRETORIA,"548 ALBERTON STR, ELARDUSPARK, , 0181","918, WINGATEPARK, 0181",0123451031,0123454819,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1320,71
700210708,2016,7,GP,LAERSKOOL FLEUR,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904071,904071,99,NOT APPLICABLE,28.20965702,-25.8204985,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900079,TSHWAGA,TSHWANE SOUTH,TS_3,BEKKER,LYTTLETON,CENTURION,PRETORIA,"236 HANS STRYDOMLAAN, LYTTLETON, CENTURION, 0140","22011, LYTTLETON, 0140",0126645796,1026646189,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1043,38
700210716,2016,7,GP,LAERSKOOL GARSFONTEIN,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904072,904072,99,NOT APPLICABLE,28.2937184,-25.79097816,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900044,TSHWAGA,TSHWANE SOUTH,TS_3,SNYMAN,GARSFONTEIN,GARSFONTEIN,PRETORIA,"393 RINA VAN ZYLSTRAAT, GARSFONTEIN, , 0042","905-933, GARSFONTEIN, 0042",0123481269,0123486460,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1826,63
700210732,2016,7,GP,LAERSKOOL LOUIS LEIPOLDT,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904077,904077,99,NOT APPLICABLE,28.20353896,-25.8347814,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900057,TSHWAGA,TSHWANE SOUTH,TS_1,FERREIRA,LYTTELTON,CENTURION,PRETORIA,"81 H/V LANGEBRINK & PRETORIUSSTR, LYTTELTON, CENTURION, 0157","POSBUS 14055, LYTTELTON, 0140",0126645798,0126642155,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1145,48
700210740,2016,7,GP,LAERSKOOL LYNNWOOD,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904078,904078,99,NOT APPLICABLE,28.26800056,-25.76124667,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900082,TSHWAGA,TSHWANE SOUTH,TS_3,STOLK,LYNNWOOD,PRETORIA,PRETORIA,"450 RODERICKS ROAD, LYNNWOOD, PRETORIA, 0081","P O BOX 74929, LYNNWOOD RIDGE, 0040",0123488894,0123481305,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1193,45
700210757,2016,7,GP,LAERSKOOL MENLOPARK,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904079,904079,99,NOT APPLICABLE,28.2545683332,-25.7676450001,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900082,TSHWAGA,TSHWANE SOUTH,TS_3,BREDENKAMP,MENLOPARK,PRETORIA,PRETORIA,"86 10TH STREET, MENLOPARK, PRETORIA, 0081",10TH STREET MENLOPARK 0081,0124607201,0124602304,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1102,46
700210765,2016,7,GP,LAERSKOOL MONUMENTPARK,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904081,904081,99,NOT APPLICABLE,28.23012762,-25.80089613,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900042,TSHWAGA,TSHWANE SOUTH,TS_3,KRITZINGER,MONUMENTPARK,PRETORIA,PRETORIA,"20 OKAPI ROAD, MONUMENTPARK, PRETORIA, 0181","20156, MONUMENTPARK, 0105",0124606607,0866456166,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1107,59
700210773,2016,7,GP,OLIFANTSFONTEIN PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904082,904082,99,NOT APPLICABLE,28.2275731244,-25.9543388463,GISSource,UNKNOWN,EKURHULENI METROPOLITAN MUNICIPALITY,EKURHULENI METROPOLITAN MUNICIPALITY,79700089,EKUDIBENG,EKURHULENI NORTH,EN_4,MOLEPO,CLAYVILLE WEST,OLIFANTSFONTEIN,MIDRAND,"10 CORNER OF MASON &PREMIER, CLAYVILLE WEST, OLIFANTSFONTEIN, 1665","158, OLIFANTSFONTEIN, 1665",0113161470,0113163919,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1446,38
700210781,2016,7,GP,LAERSKOOL PARATUS PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904083,904083,99,NOT APPLICABLE,28.1374759,-25.79351676,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900066,TSHWAGA,TSHWANE SOUTH,TS_1,EBRAHIM,THABA TSHWANE,PRETORIA,PRETORIA,"1 HENRY WILLIAMS ROAD, THABA TSHWANE, PRETORIA, 0187","PRIVATE BAG X1004, THABA TSHWANE, 0143",0126514345,0126515232,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,RURAL,NO,YES,NO,939,39
700210799,2016,7,GP,LAERSKOOL RAYTON,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),901029,901029,99,NOT APPLICABLE,28.52778791,-25.74421147,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900100,TSHWAGA,GAUTENG NORTH,GN_3,OPPERMAN,RAYTON,RAYTON,RAYTON,"1 CORNER OF SUID AND PLEIN STREET, RAYTON, RAYTON, 1001","PO BOX 12, RAYTON, 1001",0127344141,0127344037,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,511,25
700210807,2016,7,GP,LAERSKOOL ROOIHUISKRAAL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904084,904084,99,NOT APPLICABLE,28.15255826,-25.88941131,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900064,TSHWAGA,TSHWANE SOUTH,TS_1,MAREE,ROOIHUISKRAAL,ROOIHUISKRAAL,PRETORIA,"1 C/O MARABOE STREET AND PANORAMA STREET, ROOIHUISKRAAL, , 1054","65, ROOIHUISKRAAL, 0154",0126615568,0126610744,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1860,68
700210815,2016,7,GP,LAERSKOOL SWARTKOP,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904087,904087,99,NOT APPLICABLE,28.14610584,-25.81991004,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900066,TSHWAGA,TSHWANE SOUTH,TS_1,VAN DER MERWE,VALHALLA,CENTURION,PRETORIA,"7 VIKING RD, VALHALLA, CENTURION, 0185","21025, VALHALLA, 0137",0126544118,0126541182,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1261,44
700210823,2016,7,GP,LAERSKOOL TYGERPOORT,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),901030,901030,99,NOT APPLICABLE,28.35498458,-25.7964116,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900101,TSHWAGA,GAUTENG NORTH,GN_3,COETZEE,SHERE,PRETORIA,PRETORIA,"41 HENRYLAAN, SHERE, PRETORIA, 0040","POSBUS 72353, LYNNWOODRIF, 0040",0128090029,0128090341,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,RURAL,NO,YES,NO,1208,47
700210831,2016,7,GP,LAERSKOOL UITSIG,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904088,904088,99,NOT APPLICABLE,28.13156869,-25.89874737,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900064,TSHWAGA,TSHWANE SOUTH,TS_1,SMITH,THE REEDS,CENTURION,PRETORIA,"46 YELANDASTREET, THE REEDS, CENTURION, 0158","PO BOX 3832, THE REEDS, 0158",0126550753,0126550752,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,RURAL,NO,YES,NO,1125,41
700210849,2016,7,GP,VHALLIESPARK PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904089,904089,99,NOT APPLICABLE,28.15248477,-25.80526317,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900066,TSHWAGA,TSHWANE SOUTH,TS_1,PILLAY,VALHALLA,VALHALLA,PRETORIA,"72 BOTHMAWEG, VALHALLA, , 0185","POSTBOX  21012, VHALHALLA, 0137",0126513102,0126516050,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,924,31
700210856,2016,7,GP,LAERSKOOL WIERDAPARK,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904090,904090,99,NOT APPLICABLE,28.14114565,-25.85457598,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900070,TSHWAGA,TSHWANE SOUTH,TS_1,MAREE,WIERDAPARK,CENTURION,PRETORIA,"256 WILLEM BOTHA, WIERDAPARK, CENTURION, 0149","50990, WIERDAPARK, 0149",0126602528,0126541140,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1642,69
700210864,2016,7,GP,LAERSKOOL WITPOORT NR 224,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),901031,901031,99,NOT APPLICABLE,28.51990927,-25.95964346,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900101,TSHWAGA,GAUTENG NORTH,GN_1,COMBRINK,WELBEKEND,BRONKHORSTSPRUIT,BRONKHORSTSPRUIT,"27 GARSFONTEIN EXTENSION, WELBEKEND, BRONKHORSTSPRUIT, 1020","102039, MORELETA PLAZA, 0167",0119641241,0119641255,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,RURAL,NO,YES,NO,341,18
700210898,2016,7,GP,LYNNWOOD RIDGE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904096,904096,99,NOT APPLICABLE,28.2986324,-25.76129785,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900046,TSHWAGA,TSHWANE SOUTH,TS_3,VAN GRAAN,LYNNWOOD RIDGE,PRETORIA,PRETORIA,"99 HALEPENSIS STREET, LYNNWOOD RIDGE, PRETORIA, 0081","PO BOX 74075, LYNNWOOD RIDGE, 0040",0123481365,0123487442,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1182,58
700210906,2016,7,GP,LYTTELTON MANOR HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY & TECHNICAL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904097,904097,8210906,LYTTELTON MANOR HIGH SCHOOL,28.20078633,-25.83503957,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900057,TSHWAGA,TSHWANE SOUTH,TS_1,MALHERBE,LYTTELTON MANOR,CENTURION,CENTURION,"106 SELBORNE AVENUE, LYTTELTON MANOR, CENTURION, 0157","P O BOX 14640, LYTTELTON, 0140",0126645698,0126645039,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1385,68
700210914,2016,7,GP,LYTTELTON PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),904098,904098,99,NOT APPLICABLE,28.20004865,-25.826578,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900057,TSHWAGA,TSHWANE SOUTH,TS_1,NORRIS,LYTTELTON,CENTURION,PRETORIA,"60 C/O MONUMENT AND POTGIETER, LYTTELTON, CENTURION, 0140","PO BOX 14018, LYTTELTON, 0140",0126645811,0126645812,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1145,34
700210922,2016,7,GP,MAX STIBBE SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,INDEPENDENT,PRIVATE,PRIVATE,HOUSE OF ASSEMBLY(HOA),99,99,99,NOT APPLICABLE,28.43190122,-25.79021744,GISSource,UNKNOWN,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900101,TSHWAGA,GAUTENG NORTH,GN_3,DAVIS,UNKOWN,CULLINAN,CULLINAN,"257 MOOIPLAAATS, , CULLINAN,","X35, HATFIELD, 0028",0128021175,0128021176,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,12/31/1899,NO,0,RURAL,YES,NO,NO,223,19
